"","ret","mvf","pst","jgw","hfn","dgm","cel","acc","app","aut","bar","cbs","eap","ent","gro"
"104",-0.00933074053363903,0.000679877844899979,1.05760587364954,0.583962226240709,0.488577375429444,0.188395027014001,-0.299150562263327,-0.342210216110017,0.225872257141786,0.201725749842903,0.307212546259153,-0.0511118667119996,-0.137220929994609,-0.0813551173818386,0.220864697204676
"105",-0.0294306547281752,0.018130769332642,0.575930346861404,1.35489175958871,0.198716495079141,0.121386415924777,-0.114257932195356,-0.494284200895651,0.10067254105282,0.281269028400135,0.111104608289537,-0.203467758537866,-0.234957700825614,-0.267446486157075,0.321322314049588
"106",-0.0528193325661636,-0.0565844207647148,0.815980978456657,0.590150130186692,0.410540223867574,0.119797551789077,0.0907617797492408,-0.567827890462967,0.0689129029941877,0.318406026725656,0.197102905467636,-0.0852832766112769,-0.232867535210711,-0.199147407413771,0.337529118476439
"107",0.0876523159624301,0.0573683529563913,1.03533198943635,0.926907639270874,0.483817330210772,0.239201236182101,0.0598738214329266,-0.571819199819443,0.358924230145872,0.498414393964687,0.399569071154314,0.00797347924677361,-0.0513927468804027,-0.0572906023154385,0.54657167888597
"108",-0.163157045977301,-0.0801408762784339,0.864343882074011,0.189026793229442,-0.00138542532557528,-0.0567651984971264,-0.145177528161142,-0.633331309942941,0.224574875544635,0.251603568125544,0.200479195104955,-0.171653615633684,-0.306225090149934,-0.285585636292002,0.101111313536163
"109",-0.0790313074229431,0.0158509286708162,1.10997558107986,0.247948619243472,0.331212432988575,0.0636401712583774,-0.145233491577451,-0.615429088723727,-0.0515617164553377,0.379700072007769,0.132212477847957,-0.0534823731728312,-0.254658062986641,-0.207966129413261,0.308715070064737
"110",0.0325655349505589,0.255790370340331,0.761727069188341,0.516465265879099,0.453905677801483,0.157590096751025,-0.143683812405445,-0.503403038074572,-0.00686496933030911,0.526667181825202,0.53183572216097,0.00236664449073509,-0.102884775721193,-0.215190627820253,0.322687462037346
"111",0.082617025683511,-0.00210789373607212,0.575193963226698,1.52430587005748,0.218863625345421,0.124112492270954,0.0554349433122463,-0.401343415654412,0.123279782522165,0.613133971678154,0.553255322728381,-0.0215249949629509,-0.0257712198473835,-0.190163064591008,0.328146673903865
"112",0.0690986654076677,0.166457777502015,0.682411092160946,0.594581738655006,0.346207648718498,0.172320400839596,-0.11574383190276,-0.451604794538669,0.363371554940722,0.366671165699376,0.490463263447375,-0.0992637245306524,-0.0162818170478475,-0.132776611362813,0.290542112610515
"113",0.0366623902102077,0.191804643871846,0.34158236732804,0.7840751132952,0.636055135740273,0.163990997749437,-0.110062994150546,-0.556287361049291,0.109412352374495,0.6004919670997,0.542449314603243,-0.00983240717213674,-0.0570579835972648,-0.180208383892315,0.372328595402253
"114",0.0998571570939781,0.281481385929155,0.811679407360704,1.40805488057215,0.2962831277521,0.14358531499463,0.108067090561792,-0.413964257761545,0.0748362494760779,0.665654187865437,0.68098700567622,-0.0476883301757475,0.00332747544006229,0.13527275285592,0.292647937836223
"115",0.0750437787661402,0.2989766570798,0.500905369832169,0.556685980659155,0.624739138683362,0.192672535069738,0.0626053605672754,-0.476588338524141,0.196713127360276,0.668473892647852,0.492218276754289,-0.0408940234336538,-0.00178020811640345,0.0199867913378966,0.364273667526873
"116",0.0913312572681801,0.0785330052050428,0.484637262559128,0.794737323071301,0.319379768156148,0.166913463247052,0.237469777167872,-0.362823080003699,0.177162409485164,0.610382185633021,0.436898547205696,-0.0786485708498109,-0.0199926121303597,0.112624314063054,0.330667566280362
"117",0.0908262134020488,0.0591668000213359,0.353935210647892,0.758771704378399,0.464452352708581,0.140106126386878,0.0831989801657229,-0.410481971233346,0.0875679845708817,0.614818670342959,0.78415934582021,-0.0733461919407806,0.024967872223242,0.317127012329726,0.335983678450211
"118",0.0202619100408341,0.0532628413213649,0.23587580998281,0.389653277087868,0.406463938863238,0.160492150051429,-0.00640211334699958,-0.512823378700209,0.0205502967286284,0.613765748284272,0.536893776736105,-0.0974624790414302,-0.0523925951798813,-0.135230949266879,0.358084992782139
"119",0.069636916979261,0.197297782029063,0.541747516996539,0.457915972751593,0.572416103294962,0.193653024814835,0.222030773194633,-0.401406526461959,0.145663917931529,0.602168973640555,0.447794305653739,-0.0547109991057597,-0.0523471638561275,0.134634983246694,0.391235875428167
"120",0.0975098889229475,0.299508237912345,0.472661363407512,0.555199543176197,0.321945267561443,0.158324937745928,0.204777403060251,-0.26845500362915,0.356083998055866,0.45290876980256,0.744388709776607,-0.0655581847376033,0.0488547162925337,0.255059369986778,0.392225399851711
"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
